11623171	598
11623173	409 572
11623180	318
11623198	387 583
1162321	570
116232141	573 551
116232154	556
116232157	622
116232167	646
116232171	572
116232241	364
11623228	467
11623237	387
11623252	598
11623259	561
116233130	604 109
116233165	597
11623318	578
116233186	628
116233196	453
116233235	578
11623336	570
11623373	584
116234118	336
116234136	655 417
116234141	595
116234191	570
116234199	395
116234225	576
11623424	330
116234253	583 332
11623444	604
116235106	604
11623511	574
116235154	595 539 556 574
116235167	336
116235180	418
116235195	387 581
116235217	568
116235253	602 655
1162353	336 598
11623566	114
11623572	453
116236109	387 596
116236121	596
116236169	436 618
116236187	114
116236196	646
116236201	598
116236243	318
116236248	622
11623642	55
11623660	395
11623685	622
11623690	597
116237108	599
116237119	571
116237122	566
116237142	301
116237222	625
116237233	612
116237242	395
116237243	539 584
11623759	577 576
11623772	573
11623776	643 638
11623781	320 570
11623797	622
11623798	603 604 320
116238104	572
116238110	109
116238127	395
116238142	573
116238166	85 570
116238192	578 584 114
116238195	580
1162382	604
11623820	583
116238201	594
1162383	570 552
1162385	579
11623887	561
116239107	568 574
116239155	578
116239172	608 551
116239201	584
116239207	417
1162393	308
1162395	417
11624117	570 571
11624125	577
11624164	565
1162441	598
11625113	618
11625163	556
11625191	608
11625231	552
11625232	608
11625243	331 539 580 551
116257	556
1162593	330
11626105	331 394
11626114	453
11626123	580 573 571
11626168	614 597
11626176	581
11626178	584 561
11626213	597 459
11626215	308
11626222	576 604 424
1162647	622 301
11627111	607
11627162	614
11627186	622
11627198	556 395
11627203	607
11627216	638
11627222	536 577 579
11627230	85 573
11627244	609
1162727	597
11628127	603
11628176	609
11628181	320 573
11628183	655
11628217	568 453
1162823	660 638
11628232	109
11628244	581
1162825	607
1162861	308
1162866	336
1162870	613 662
11628767	556 616
116289128	595
11629114	565
11629147	578 329
1162916	55
11629195	124
11629212	598
11629225	581
116296	424
1162985	580
1162993	577
1162998	602
116306	638 595
1163102205	574
116310410	608
1163107225	577
1163109240	543
1163110248	660
116312222	655
11631588	625
116316205	392
11631682	578
116317134	386
116317152	55
11631744	570
11631745	418
116317764	330
116317815	609
116318115	392
116318116	320
116318180	580
1163189	565
1163184170	576 599
1163188199	485
1163188238	604
1163189203	453
116319115	578
116319150	430
116319222	583
116319230	580
11631950	364
1163192152	514
1163192200	598
1163192201	598 579
116319257	598
116319279	332 392
1163193117	514
116319318	566 598
1163193200	45
1163193219	655
1163193251	320
116319378	556
116319392	453 571 570
1163194147	606
116319416	308 394
1163194202	332 564
1163194247	580
116319441	608 613
1163195106	301
1163195107	597
1163195161	556
116319571	395
1163196108	331 565
1163196177	595 574 603
1163196223	620 581
11631969	436
116319697	571
1163197148	392
1163197176	574
116319724	606 604 109
116319768	609
1163198196	594
1163198233	557 546
116319838	109
116319852	612 561
1163199106	570
1163199232	566 592
1163199235	577
1163199249	557
1163199250	578
116319983	622
116320115	584
116320134	576
116320142	598
11632071	566 577
1163200242	331
116320112	332
1163201181	556
1163202126	576 573
1163204192	566 580
11632046	364
116320551	332
1163206150	453
1163206160	453
1163206196	514
116320710	573 587
1163208131	384
1163208214	418
116320843	387 577 573
116320924	555 512
1163209248	551
116320965	577
116321159	561
11632137	595
11632151	551
11632175	577
11632193	599 330
1163210102	622 660
1163210148	570
1163210235	568
116321048	577
116321087	608
1163211186	573
1163212131	598
1163212135	577
1163212174	485
116321281	576
1163213100	387
1163213170	604
1163213176	608
1163213225	597 584
116321365	301
1163214132	580
116321440	531
116321499	571
1163215147	517 526
116321552	364
116321615	320
116321620	538
116321624	580 587
1163216240	450
1163216251	606 318 336
116321673	597
1163217216	453
116321723	609
116321735	577 320
116321762	608
1163218111	453 580
1163218136	583
1163218180	320 576
1163218214	607 318
116321890	583
1163219146	638 650
1163219147	645
1163219184	514 561
1163219206	594 302
1163219210	417 597
1163219251	485
116321981	444
116322136	58
1163222	578
1163220122	622 124
1163220218	604
1163220230	318
1163220231	578
1163220246	561 551
116322029	609
1163221112	577
1163221116	578
1163221132	622
116322147	453
1163222105	409
1163222137	612
1163222170	612
1163222252	570 578
116322255	417
116322268	598
116322282	598
116322292	364
1163223120	364 572
1163223133	644
116322314	320
1163223155	320 594
1163223176	387 576
11632232	580
11632239	660
11632310	565
116323159	597
11632331	387 320
11632332	603
11632367	576
11632370	572
1163238144	429
116324135	574
116324167	320
116324176	577
116324187	561 578
116324217	572
116324218	572
11632428	526
1163240182	417
116324047	320 92
116324073	602
11632411	552 576
1163241143	573 364
116324175	607
1163243137	418
1163243198	485
1163243220	336
1163243245	570
116324352	580 573
1163244132	570
116324421	561
1163244233	418
11632448	109 302
1163245124	565
1163245232	578 395 388
116324597	579 571 371 573
1163246122	453 572 578
1163246184	561 574
1163246191	577
116324660	39
1163247129	577
1163247234	453
116324798	570
116325156	604
116325171	332
116325183	114
11632568	331
11632572	573 318 395
11632598	485
116326124	584
116326135	336
116326180	551
116326241	453
11632660	453
116327143	614 604
11632752	364
11632768	320
11632769	583
116328114	572
116328135	598 603
116328248	576
116328250	318 594
11632856	330 572
116329122	570
116329137	571
116329157	332
116329160	436 525
116329201	551 606
11632922	607
116329221	561
116329249	485 557
11632957	571
11632962	302
116330100	577
116330145	583
116330178	581
116330188	604
11633043	581
11633091	364
116331175	387
116331192	561
11633185	595
116332160	594 578
116332199	418
116333124	364
116333210	606
11633335	581
1163334	453
11633389	595
11633412	614 459
116334122	320 577
116334127	525
116334160	330 418
116334186	485
11633459	577
116335117	566
116335120	526
116335148	616 598
116335149	604
11633518	453
116335191	551 481 418 577 583 572
11633582	604
116336154	584
116336235	408 597
116337119	453
116337129	572
11633713	577
116337209	485 543
116337210	565
11633753	577
116338104	595
116338149	434 577 525
116338186	577
116338245	570
11633913	561 551
11633914	580
116339166	387
11633934	597
11633958	578
11633979	543
11634231	655
116347138	301 614
116349115	578
11635091	608
11635191	574 609 331 565
116352127	538
11635240	395 124 612
11635262	424 625
116353144	608 609
116354131	577
116364146	417
11636426	392
11636459	301
116365107	114
116365162	577
116367171	598
116367182	608
116369196	595
11636949	598
116370149	55
116371143	638
11637120	566
11637198	124
11637427	650 641
11637483	646 320 602
11637931	598
116390234	609
116396159	623 609
11639920	387 570
